"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2014-04-15",2014,2,"April",356190,0.7201835103353534
"2014-04-16",2014,2,"April",375034,0.7295711165191444
"2014-04-17",2014,2,"April",345977,0.6356407923571223
"2014-04-18",2014,2,"April",308670,0.6467693483562705
"2014-04-19",2014,2,"April",283732,0.8649482971807176
"2014-04-20",2014,2,"April",273665,0.8303922317646568
"2014-04-21",2014,2,"April",317157,0.8412632106901969
"2014-04-22",2014,2,"April",318220,0.6739017112720308
"2014-04-23",2014,2,"April",320833,0.7039548191967494
"2014-04-24",2014,2,"April",328325,0.6037922308049058
"2014-04-25",2014,2,"April",324499,0.7666007525098797
"2014-04-26",2014,2,"April",294452,0.8825478756768165
"2014-04-27",2014,2,"April",283362,0.667405060046689
"2014-04-28",2014,2,"April",321132,0.6190213912005481
"2014-04-29",2014,2,"April",328455,0.7520381713882598
"2014-04-30",2014,2,"April",325500,0.7362351159223217
"2014-05-01",2014,2,"May",318236,0.7388987613997111
"2014-05-02",2014,2,"May",316697,0.846603719954398
"2014-05-03",2014,2,"May",287704,0.6167974193310871
"2014-05-04",2014,2,"May",276496,0.6845788892220752
"2014-05-05",2014,2,"May",317289,0.625062302948187
"2014-05-06",2014,2,"May",322812,0.8467158461015456
"2014-05-07",2014,2,"May",330744,0.7660665564110924
"2014-05-08",2014,2,"May",348423,0.8891617399762224
"2014-05-09",2014,2,"May",335795,0.6001776550681079
"2014-05-10",2014,2,"May",289888,0.6325659501798478
"2014-05-11",2014,2,"May",287142,0.6731286525781981
"2014-05-12",2014,2,"May",354507,0.6244122096842413
"2014-05-13",2014,2,"May",374419,0.62581123871978
"2014-05-14",2014,2,"May",352328,0.7087726545848712
"2014-05-15",2014,2,"May",330611,0.736490717409406
"2014-05-16",2014,2,"May",316438,0.753483721153158
"2014-05-17",2014,2,"May",293949,0.7454428535213311
"2014-05-18",2014,2,"May",284276,0.6847439329238152
"2014-05-19",2014,2,"May",321645,0.6120125773320924
"2014-05-20",2014,2,"May",328154,0.8791335264082234
"2014-05-21",2014,2,"May",345111,0.6540945890584123
"2014-05-22",2014,2,"May",344849,0.6630560115463264
"2014-05-23",2014,2,"May",319406,0.6200357986683729
"2014-05-24",2014,2,"May",285100,0.7696015707845606
"2014-05-25",2014,2,"May",285653,0.8429597060190472
"2014-05-26",2014,2,"May",311649,0.6028323034853384
"2014-05-27",2014,2,"May",375042,0.8275125894453135
"2014-05-28",2014,2,"May",375231,0.6594894251916233
"2014-05-29",2014,2,"May",360032,0.8190315855012935
"2014-05-30",2014,2,"May",351306,0.6581222675195753
"2014-05-31",2014,2,"May",327805,0.8051346933820313
"2014-06-01",2014,2,"June",324430,0.7256391926731516
"2014-06-02",2014,2,"June",376891,0.6997325855611771
"2014-06-03",2014,2,"June",382189,0.6912803577606111
"2014-06-04",2014,2,"June",355220,0.6594623296978666
"2014-06-05",2014,2,"June",342385,0.6380123892626248
"2014-06-06",2014,2,"June",338688,0.7825429838148312
"2014-06-07",2014,2,"June",319343,0.7613448983615936
"2014-06-08",2014,2,"June",307548,0.6400530580422192
"2014-06-09",2014,2,"June",345482,0.68556888407083
"2014-06-10",2014,2,"June",358392,0.8896298675140426
"2014-06-11",2014,2,"June",357441,0.7874170129877349
"2014-06-12",2014,2,"June",358953,0.8215907205378947
"2014-06-13",2014,2,"June",343944,0.8771457734357921
"2014-06-14",2014,2,"June",302916,0.6874760426207785
"2014-06-15",2014,2,"June",308063,0.8870395196416032
"2014-06-16",2014,2,"June",392385,0.8610143223571601
"2014-06-17",2014,2,"June",416703,0.7173363232455163
"2014-06-18",2014,2,"June",420609,0.6815089484696488
"2014-06-19",2014,2,"June",394764,0.88957583107635
"2014-06-20",2014,2,"June",379396,0.7296469491781739
"2014-06-21",2014,2,"June",341666,0.8573688408527449
"2014-06-22",2014,2,"June",336617,0.8857295467258648
"2014-06-23",2014,2,"June",398137,0.8245888831486127
"2014-06-24",2014,2,"June",400728,0.6203246678776094
"2014-06-25",2014,2,"June",390560,0.6209855928107829
"2014-06-26",2014,2,"June",395361,0.7673412427532246
"2014-06-27",2014,2,"June",399495,0.8852200106448271
"2014-06-28",2014,2,"June",368493,0.6295254462222596
"2014-06-29",2014,2,"June",363386,0.7053217237269128
"2014-06-30",2014,2,"June",401050,0.7663787812775938
"2014-07-01",2014,3,"July",411475,0.8665678868100017
"2014-07-02",2014,3,"July",403658,0.814498046856137
"2014-07-03",2014,3,"July",355236,0.8567841449409562
"2014-07-04",2014,3,"July",294359,0.8903371699900657
"2014-07-05",2014,3,"July",292951,0.8790673969388538
"2014-07-06",2014,3,"July",307680,0.7253909313458596
"2014-07-07",2014,3,"July",383488,0.6219304511435136
"2014-07-08",2014,3,"July",393373,0.8838005550938742
"2014-07-09",2014,3,"July",379361,0.6368685622583659
"2014-07-10",2014,3,"July",375083,0.812381174284319
"2014-07-11",2014,3,"July",377518,0.7733478247007465
"2014-07-12",2014,3,"July",365758,0.7730711650241209
"2014-07-13",2014,3,"July",372541,0.6212154515168832
"2014-07-14",2014,3,"July",397845,0.607803369571239
"2014-07-15",2014,3,"July",365437,0.6105319410967452
"2014-07-16",2014,3,"July",336424,0.885798183759515
"2014-07-17",2014,3,"July",337818,0.618825080279753
"2014-07-18",2014,3,"July",333154,0.8832785288706263
"2014-07-19",2014,3,"July",309652,0.7357658754934857
"2014-07-20",2014,3,"July",318755,0.7456066833662285
"2014-07-21",2014,3,"July",394479,0.7352663113425523
"2014-07-22",2014,3,"July",422214,0.7818429990671988
"2014-07-23",2014,3,"July",400084,0.8049990059380231
"2014-07-24",2014,3,"July",359641,0.7417264995448107
"2014-07-25",2014,3,"July",347269,0.6833387562619004
"2014-07-26",2014,3,"July",345770,0.7250773540183137
"2014-07-27",2014,3,"July",337831,0.6537259266279706
"2014-07-28",2014,3,"July",345122,0.8736211842906115
"2014-07-29",2014,3,"July",330742,0.6464517182369968
"2014-07-30",2014,3,"July",337785,0.8952353142455712
"2014-07-31",2014,3,"July",354306,0.8978653399428234
"2014-08-01",2014,3,"August",359048,0.7706168523834307
"2014-08-02",2014,3,"August",322406,0.7170030422314272
"2014-08-03",2014,3,"August",320355,0.6923726498626118
"2014-08-04",2014,3,"August",378276,0.609638985355655
"2014-08-05",2014,3,"August",381598,0.6865311452238122
"2014-08-06",2014,3,"August",376180,0.7097580645602234
"2014-08-07",2014,3,"August",370125,0.6664760801501537
"2014-08-08",2014,3,"August",357473,0.7684505292292686
"2014-08-09",2014,3,"August",338332,0.7693020929689134
"2014-08-10",2014,3,"August",341068,0.650228514420677
"2014-08-11",2014,3,"August",378812,0.6245921876596604
"2014-08-12",2014,3,"August",374719,0.8867644646706285
"2014-08-13",2014,3,"August",349392,0.7056170627225798
"2014-08-14",2014,3,"August",345396,0.7380513897186499
"2014-08-15",2014,3,"August",337775,0.8129563244939008
"2014-08-16",2014,3,"August",312296,0.8109850393249717
"2014-08-17",2014,3,"August",332598,0.6405416050249948
"2014-08-18",2014,3,"August",382879,0.7853679055380464
"2014-08-19",2014,3,"August",398476,0.7741215062940492
"2014-08-20",2014,3,"August",401896,0.7973351485247182
"2014-08-21",2014,3,"August",387809,0.6721484355703669
"2014-08-22",2014,3,"August",393046,0.6302023632616007
"2014-08-23",2014,3,"August",379441,0.6790873341664645
"2014-08-24",2014,3,"August",361943,0.7627352384966658
"2014-08-25",2014,3,"August",403453,0.7211462749910573
"2014-08-26",2014,3,"August",398484,0.6248410789237823
"2014-08-27",2014,3,"August",405990,0.634428895375313
"2014-08-28",2014,3,"August",388598,0.8106822240978163
"2014-08-29",2014,3,"August",375548,0.77550878363661
"2014-08-30",2014,3,"August",367149,0.6992112947998922
"2014-08-31",2014,3,"August",346495,0.6644256651527797
"2014-09-01",2014,3,"September",363111,0.632128371906003
"2014-09-02",2014,3,"September",394141,0.6101034885296712
"2014-09-03",2014,3,"September",392513,0.6992600474092652
"2014-09-04",2014,3,"September",402235,0.7681904185675621
"2014-09-05",2014,3,"September",420350,0.7813602514833298
"2014-09-06",2014,3,"September",357304,0.7813206443842717
"2014-09-07",2014,3,"September",309237,0.8003331215726763
"2014-09-08",2014,3,"September",342028,0.7517981300999075
"2014-09-09",2014,3,"September",358340,0.7268775894095336
"2014-09-10",2014,3,"September",369877,0.6967021762079664
"2014-09-11",2014,3,"September",354791,0.79555393853211
"2014-09-12",2014,3,"September",320094,0.7354148966859777
"2014-09-13",2014,3,"September",291830,0.8772722004288565
"2014-09-14",2014,3,"September",276760,0.659570560436683
"2014-09-15",2014,3,"September",321108,0.659202445188116
"2014-09-16",2014,3,"September",325137,0.8354268127059697
"2014-09-17",2014,3,"September",322506,0.782106906303459
"2014-09-18",2014,3,"September",325127,0.6886577563609922
"2014-09-19",2014,3,"September",321174,0.8850940402175391
"2014-09-20",2014,3,"September",306287,0.6215689131450489
"2014-09-21",2014,3,"September",303674,0.7077944155512864
"2014-09-22",2014,3,"September",317686,0.6127340894961294
"2014-09-23",2014,3,"September",323650,0.7999584834274425
"2014-09-24",2014,3,"September",324522,0.7490540597573401
"2014-09-25",2014,3,"September",332970,0.8884762445346561
"2014-09-26",2014,3,"September",331291,0.8402371763027421
"2014-09-27",2014,3,"September",300594,0.8518187749341803
"2014-09-28",2014,3,"September",291962,0.7657018328178548
"2014-09-29",2014,3,"September",338681,0.8519016307257362
"2014-09-30",2014,3,"September",330293,0.8039008097920872
"2014-10-01",2014,4,"October",324382,0.7733701025152817
"2014-10-02",2014,4,"October",335585,0.8940674731658367
"2014-10-03",2014,4,"October",326498,0.620306411326824
"2014-10-04",2014,4,"October",289310,0.7803838864819516
"2014-10-05",2014,4,"October",290088,0.8203587051423042
"2014-10-06",2014,4,"October",324330,0.8885707627808179
"2014-10-07",2014,4,"October",326243,0.7862919655930887
"2014-10-08",2014,4,"October",315632,0.7848993076480684
"2014-10-09",2014,4,"October",324328,0.6849608046864987
"2014-10-10",2014,4,"October",320415,0.767624933298352
"2014-10-11",2014,4,"October",290989,0.8637040956880243
"2014-10-12",2014,4,"October",286586,0.7408428593413804
"2014-10-13",2014,4,"October",324380,0.8841615119199715
"2014-10-14",2014,4,"October",331072,0.7207655801136832
"2014-10-15",2014,4,"October",322361,0.7135119399489274
"2014-10-16",2014,4,"October",324757,0.7244221739891594
"2014-10-17",2014,4,"October",319146,0.6231337291640856
"2014-10-18",2014,4,"October",294632,0.7907795641919559
"2014-10-19",2014,4,"October",291895,0.8446868783292666
"2014-10-20",2014,4,"October",339104,0.6842855768846564
"2014-10-21",2014,4,"October",337172,0.8336170495851007
"2014-10-22",2014,4,"October",345147,0.6308339239367102
"2014-10-23",2014,4,"October",338679,0.6900814523696828
"2014-10-24",2014,4,"October",336351,0.8361510366123501
"2014-10-25",2014,4,"October",304901,0.6872966620777479
"2014-10-26",2014,4,"October",286088,0.836604774764918
"2014-10-27",2014,4,"October",333061,0.8573082415830939
"2014-10-28",2014,4,"October",326146,0.6324350405948611
"2014-10-29",2014,4,"October",323775,0.7841822796181335
"2014-10-30",2014,4,"October",342673,0.7534062097996064
"2014-10-31",2014,4,"October",352789,0.6546187946015667
"2014-11-01",2014,4,"November",342601,0.8068815164609371
"2014-11-02",2014,4,"November",346951,0.7842013494596812
"2014-11-03",2014,4,"November",360828,0.6996826957310133
"2014-11-04",2014,4,"November",341771,0.7989725427907699
"2014-11-05",2014,4,"November",331736,0.8411468552622551
"2014-11-06",2014,4,"November",339900,0.8495851944413079
"2014-11-07",2014,4,"November",357875,0.8017794476373736
"2014-11-08",2014,4,"November",344489,0.6723347595323014
"2014-11-09",2014,4,"November",317188,0.870178142598814
"2014-11-10",2014,4,"November",351896,0.7859905397811767
"2014-11-11",2014,4,"November",344867,0.7408778768297146
"2014-11-12",2014,4,"November",361410,0.7022967500867732
"2014-11-13",2014,4,"November",392527,0.6082503921689629
"2014-11-14",2014,4,"November",409202,0.615770505463925
"2014-11-15",2014,4,"November",389425,0.8647006438844201
"2014-11-16",2014,4,"November",363411,0.7227966769186253
"2014-11-17",2014,4,"November",402668,0.853160081239489
"2014-11-18",2014,4,"November",459429,0.7200195872065089
"2014-11-19",2014,4,"November",448126,0.7238768249399431
"2014-11-20",2014,4,"November",413453,0.8320316515278392
"2014-11-21",2014,4,"November",423082,0.8455026855816594
"2014-11-22",2014,4,"November",388911,0.6183588044616332
"2014-11-23",2014,4,"November",340225,0.7204770834489603
"2014-11-24",2014,4,"November",338252,0.809742898658381
"2014-11-25",2014,4,"November",368922,0.8547078316656027
"2014-11-26",2014,4,"November",384825,0.8237208897719035
"2014-11-27",2014,4,"November",348422,0.8315487983446317
"2014-11-28",2014,4,"November",365258,0.8095009350352758
"2014-11-29",2014,4,"November",351183,0.6400744499722776
"2014-11-30",2014,4,"November",312338,0.8721353943049461
"2014-12-01",2014,4,"December",356934,0.6076512514389744
"2014-12-02",2014,4,"December",397257,0.6259906642826504
"2014-12-03",2014,4,"December",382849,0.6868059428340729
"2014-12-04",2014,4,"December",403683,0.7275139017944764
"2014-12-05",2014,4,"December",382235,0.7463907399429024
"2014-12-06",2014,4,"December",351923,0.837296602599466
"2014-12-07",2014,4,"December",357392,0.817045331041254
"2014-12-08",2014,4,"December",405012,0.7614351318402444
"2014-12-09",2014,4,"December",397594,0.8409557929218658
"2014-12-10",2014,4,"December",410262,0.7221879982644769
"2014-12-11",2014,4,"December",418715,0.6759104015659946
"2014-12-12",2014,4,"December",414593,0.6079301382028836
"2014-12-13",2014,4,"December",381583,0.8036522726400193
"2014-12-14",2014,4,"December",357637,0.7524039790808665
"2014-12-15",2014,4,"December",377169,0.8925289011074815
"2014-12-16",2014,4,"December",381503,0.7932674366907733
"2014-12-17",2014,4,"December",395153,0.8644385664289446
"2014-12-18",2014,4,"December",416444,0.6599387411716058
"2014-12-19",2014,4,"December",411325,0.7160736324069403
"2014-12-20",2014,4,"December",391305,0.8407381788679709
"2014-12-21",2014,4,"December",368701,0.7444607126187357
"2014-12-22",2014,4,"December",392858,0.8793266852482187
"2014-12-23",2014,4,"December",358032,0.8267976768500045
"2014-12-24",2014,4,"December",305967,0.7504413000576418
"2014-12-25",2014,4,"December",304105,0.7045875946418956
"2014-12-26",2014,4,"December",334966,0.7649275584674824
"2014-12-27",2014,4,"December",317860,0.8220694930169147
"2014-12-28",2014,4,"December",320527,0.7540686729334244
"2014-12-29",2014,4,"December",371782,0.8689460513182019
"2014-12-30",2014,4,"December",396502,0.7832116465795472
"2014-12-31",2014,4,"December",407913,0.6774081102276238
