"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2010-03-09",2010,1,"March",372656,0.7765434454282214
"2010-03-10",2010,1,"March",355736,0.8624243349662373
"2010-03-11",2010,1,"March",356401,0.8511075757158444
"2010-03-12",2010,1,"March",342567,0.7245676905395433
"2010-03-13",2010,1,"March",333161,0.8688815121861277
"2010-03-14",2010,1,"March",322628,0.6021200618164753
"2010-03-15",2010,1,"March",377795,0.7304420330936199
"2010-03-16",2010,1,"March",370537,0.643398075413365
"2010-03-17",2010,1,"March",359931,0.7424661276261472
"2010-03-18",2010,1,"March",352418,0.8573713430923944
"2010-03-19",2010,1,"March",346851,0.8341324845929058
"2010-03-20",2010,1,"March",318488,0.774640273648579
"2010-03-21",2010,1,"March",305984,0.8000333084752466
"2010-03-22",2010,1,"March",357094,0.885137264264634
"2010-03-23",2010,1,"March",381089,0.7862329430785453
"2010-03-24",2010,1,"March",362072,0.7594187819940996
"2010-03-25",2010,1,"March",359397,0.8418334784292683
"2010-03-26",2010,1,"March",374733,0.7430043658734509
"2010-03-27",2010,1,"March",354093,0.6685871251915916
"2010-03-28",2010,1,"March",332857,0.7737624937838394
"2010-03-29",2010,1,"March",362756,0.6185555465933811
"2010-03-30",2010,1,"March",361578,0.6723432984162462
"2010-03-31",2010,1,"March",354140,0.7898160204566018
"2010-04-01",2010,2,"April",336000,0.855658215041491
"2010-04-02",2010,2,"April",311995,0.7702145050929079
"2010-04-03",2010,2,"April",287067,0.6234064515615628
"2010-04-04",2010,2,"April",277612,0.7791655531850561
"2010-04-05",2010,2,"April",327842,0.7676483546030206
"2010-04-06",2010,2,"April",346694,0.7574991071817574
"2010-04-07",2010,2,"April",344228,0.7554256515358946
"2010-04-08",2010,2,"April",336666,0.855354205263229
"2010-04-09",2010,2,"April",338974,0.8344285661829163
"2010-04-10",2010,2,"April",317712,0.7681195017649599
"2010-04-11",2010,2,"April",297772,0.811709797043205
"2010-04-12",2010,2,"April",333289,0.7704207071128726
"2010-04-13",2010,2,"April",335327,0.7554453915580231
"2010-04-14",2010,2,"April",334580,0.698154904801576
"2010-04-15",2010,2,"April",340959,0.7697424918316857
"2010-04-16",2010,2,"April",329309,0.6285716940066998
"2010-04-17",2010,2,"April",297780,0.892493936161404
"2010-04-18",2010,2,"April",299490,0.7084012628844972
"2010-04-19",2010,2,"April",332892,0.6662797499036752
"2010-04-20",2010,2,"April",330345,0.8800293232683201
"2010-04-21",2010,2,"April",326937,0.6323155189716977
"2010-04-22",2010,2,"April",331170,0.6557188955860899
"2010-04-23",2010,2,"April",326116,0.797447621376894
"2010-04-24",2010,2,"April",303347,0.8898789864670782
"2010-04-25",2010,2,"April",292313,0.7241953324607605
"2010-04-26",2010,2,"April",334461,0.7993801478621246
"2010-04-27",2010,2,"April",343144,0.7938398418150087
"2010-04-28",2010,2,"April",350127,0.8819169065014207
"2010-04-29",2010,2,"April",345921,0.892560081307153
"2010-04-30",2010,2,"April",337189,0.7824170659250341
"2010-05-01",2010,2,"May",310953,0.8706155050275263
"2010-05-02",2010,2,"May",309072,0.6574978520289096
"2010-05-03",2010,2,"May",347063,0.8245756624603496
"2010-05-04",2010,2,"May",344428,0.7879690205905774
"2010-05-05",2010,2,"May",348504,0.7525967191058798
"2010-05-06",2010,2,"May",345021,0.7893827457254603
"2010-05-07",2010,2,"May",343844,0.6327448060893994
"2010-05-08",2010,2,"May",307916,0.6706304211490581
"2010-05-09",2010,2,"May",289970,0.7743662591067546
"2010-05-10",2010,2,"May",338979,0.8905863451877414
"2010-05-11",2010,2,"May",345710,0.7925047355305681
"2010-05-12",2010,2,"May",340241,0.6627982917733324
"2010-05-13",2010,2,"May",350590,0.6553652119123038
"2010-05-14",2010,2,"May",353757,0.6582249026014195
"2010-05-15",2010,2,"May",315238,0.654824832822915
"2010-05-16",2010,2,"May",297082,0.6560200055065938
"2010-05-17",2010,2,"May",334022,0.7499906579707386
"2010-05-18",2010,2,"May",335848,0.6923637987049014
"2010-05-19",2010,2,"May",332056,0.6338042740690185
"2010-05-20",2010,2,"May",342025,0.7573408897276455
"2010-05-21",2010,2,"May",337900,0.6726932915696283
"2010-05-22",2010,2,"May",314882,0.6898652225741461
"2010-05-23",2010,2,"May",317912,0.8692697106167729
"2010-05-24",2010,2,"May",378379,0.7206518953186348
"2010-05-25",2010,2,"May",388679,0.6980751271634057
"2010-05-26",2010,2,"May",400525,0.7132358167622777
"2010-05-27",2010,2,"May",408226,0.8643728932442428
"2010-05-28",2010,2,"May",393116,0.6530372714207241
"2010-05-29",2010,2,"May",353773,0.8359870950597516
"2010-05-30",2010,2,"May",351356,0.7344743369678304
"2010-05-31",2010,2,"May",352573,0.6981883779283755
"2010-06-01",2010,2,"June",386626,0.8961221876631678
"2010-06-02",2010,2,"June",398353,0.8816267455119261
"2010-06-03",2010,2,"June",394793,0.8539192949391872
"2010-06-04",2010,2,"June",397952,0.8133111254429402
"2010-06-05",2010,2,"June",370377,0.782420429035551
"2010-06-06",2010,2,"June",340828,0.8406358868734625
"2010-06-07",2010,2,"June",349327,0.6940966382593917
"2010-06-08",2010,2,"June",349690,0.6784541959513686
"2010-06-09",2010,2,"June",359465,0.7666820158816925
"2010-06-10",2010,2,"June",384927,0.8291982472221892
"2010-06-11",2010,2,"June",387575,0.6685673910154135
"2010-06-12",2010,2,"June",373179,0.8260463955433526
"2010-06-13",2010,2,"June",363258,0.7322408831256636
"2010-06-14",2010,2,"June",410096,0.7491371192204457
"2010-06-15",2010,2,"June",424447,0.625775313466392
"2010-06-16",2010,2,"June",419601,0.7648299194186786
"2010-06-17",2010,2,"June",401781,0.7723625293229561
"2010-06-18",2010,2,"June",404149,0.6380130239742791
"2010-06-19",2010,2,"June",387922,0.6678945583591209
"2010-06-20",2010,2,"June",376303,0.8674580364217859
"2010-06-21",2010,2,"June",415922,0.8465916757699333
"2010-06-22",2010,2,"June",433760,0.7942213760102278
"2010-06-23",2010,2,"June",443027,0.8446773283611184
"2010-06-24",2010,2,"June",431182,0.7330927076386854
"2010-06-25",2010,2,"June",417169,0.8120999222605197
"2010-06-26",2010,2,"June",400985,0.7770901225476019
"2010-06-27",2010,2,"June",403893,0.6223015301409368
"2010-06-28",2010,2,"June",425668,0.6250022865777369
"2010-06-29",2010,2,"June",395736,0.8300333950197825
"2010-06-30",2010,2,"June",368643,0.8819774062400927
"2010-07-01",2010,3,"July",357311,0.8272184206253623
"2010-07-02",2010,3,"July",350859,0.8831591265906975
"2010-07-03",2010,3,"July",336743,0.6468604136364912
"2010-07-04",2010,3,"July",360553,0.690369233505317
"2010-07-05",2010,3,"July",409477,0.8650002990776857
"2010-07-06",2010,3,"July",446626,0.8118372832886727
"2010-07-07",2010,3,"July",453875,0.7507191412318738
"2010-07-08",2010,3,"July",456842,0.6949771082091629
"2010-07-09",2010,3,"July",417608,0.8141881108865922
"2010-07-10",2010,3,"July",383921,0.6422101510204286
"2010-07-11",2010,3,"July",378570,0.602765249157002
"2010-07-12",2010,3,"July",412408,0.6998357111712055
"2010-07-13",2010,3,"July",407786,0.8951391552906518
"2010-07-14",2010,3,"July",427712,0.8699480915275962
"2010-07-15",2010,3,"July",448648,0.8435195559856763
"2010-07-16",2010,3,"July",444632,0.6954005405545732
"2010-07-17",2010,3,"July",406169,0.7138747048134286
"2010-07-18",2010,3,"July",393270,0.767816144183731
"2010-07-19",2010,3,"July",437327,0.7742157033876826
"2010-07-20",2010,3,"July",435576,0.6086455667844497
"2010-07-21",2010,3,"July",439129,0.6809276705196614
"2010-07-22",2010,3,"July",451758,0.8732716479439941
"2010-07-23",2010,3,"July",480342,0.7131478018271992
"2010-07-24",2010,3,"July",453820,0.7281609019952038
"2010-07-25",2010,3,"July",410792,0.8051902728593792
"2010-07-26",2010,3,"July",427677,0.7510618912345102
"2010-07-27",2010,3,"July",428349,0.827018081849138
"2010-07-28",2010,3,"July",451758,0.7042504527137159
"2010-07-29",2010,3,"July",441053,0.7627616823371656
"2010-07-30",2010,3,"July",399144,0.7308218076627956
"2010-07-31",2010,3,"July",357161,0.6372845688348158
"2010-08-01",2010,3,"August",358934,0.7240295647195943
"2010-08-02",2010,3,"August",427043,0.6407956836507521
"2010-08-03",2010,3,"August",438320,0.7196715744981105
"2010-08-04",2010,3,"August",447866,0.7015087231124241
"2010-08-05",2010,3,"August",434992,0.6615226869043711
"2010-08-06",2010,3,"August",409593,0.8563483141251087
"2010-08-07",2010,3,"August",365570,0.8898143329688031
"2010-08-08",2010,3,"August",366864,0.7697030901257846
"2010-08-09",2010,3,"August",438907,0.8027610362482858
"2010-08-10",2010,3,"August",467853,0.6502255658489974
"2010-08-11",2010,3,"August",463118,0.6411337889778357
"2010-08-12",2010,3,"August",464368,0.7156789830131294
"2010-08-13",2010,3,"August",461704,0.8458802460332627
"2010-08-14",2010,3,"August",419225,0.8558309771704051
"2010-08-15",2010,3,"August",402712,0.6387918909318197
"2010-08-16",2010,3,"August",432708,0.6433941126592871
"2010-08-17",2010,3,"August",412740,0.7762180017624303
"2010-08-18",2010,3,"August",406808,0.7430133415386203
"2010-08-19",2010,3,"August",419619,0.7258265086876381
"2010-08-20",2010,3,"August",433875,0.7683002635689415
"2010-08-21",2010,3,"August",383142,0.6164117407821039
"2010-08-22",2010,3,"August",371399,0.636914336997627
"2010-08-23",2010,3,"August",396008,0.6107490465614288
"2010-08-24",2010,3,"August",383211,0.7736909261539926
"2010-08-25",2010,3,"August",392316,0.8514962770254353
"2010-08-26",2010,3,"August",378957,0.7118162059709163
"2010-08-27",2010,3,"August",369562,0.6301421379214266
"2010-08-28",2010,3,"August",356329,0.742048979312336
"2010-08-29",2010,3,"August",376360,0.829001458166085
"2010-08-30",2010,3,"August",440801,0.7599893646383132
"2010-08-31",2010,3,"August",447745,0.7862572783135143
"2010-09-01",2010,3,"September",437654,0.6613943338910963
"2010-09-02",2010,3,"September",436874,0.834049841770878
"2010-09-03",2010,3,"September",396627,0.6355401296594463
"2010-09-04",2010,3,"September",306124,0.7596124820561034
"2010-09-05",2010,3,"September",287253,0.6066315906784903
"2010-09-06",2010,3,"September",309663,0.6394543278665614
"2010-09-07",2010,3,"September",387089,0.7732583074340059
"2010-09-08",2010,3,"September",370547,0.8965899533636466
"2010-09-09",2010,3,"September",349404,0.6958976861022336
"2010-09-10",2010,3,"September",343863,0.8308158328572847
"2010-09-11",2010,3,"September",315197,0.6824648783569057
"2010-09-12",2010,3,"September",314299,0.8720337362359951
"2010-09-13",2010,3,"September",361396,0.821909574808321
"2010-09-14",2010,3,"September",365897,0.6066209377375762
"2010-09-15",2010,3,"September",361795,0.815859673250333
"2010-09-16",2010,3,"September",364472,0.8268473609949964
"2010-09-17",2010,3,"September",348303,0.758311850772517
"2010-09-18",2010,3,"September",320048,0.7533395418932574
"2010-09-19",2010,3,"September",320954,0.613368979387814
"2010-09-20",2010,3,"September",363652,0.7805915098200701
"2010-09-21",2010,3,"September",382607,0.6410244365846574
"2010-09-22",2010,3,"September",395345,0.6955225224902892
"2010-09-23",2010,3,"September",406136,0.8209932593945741
"2010-09-24",2010,3,"September",408830,0.7190816789310246
"2010-09-25",2010,3,"September",331218,0.6245902246767087
"2010-09-26",2010,3,"September",291960,0.7208994039219054
"2010-09-27",2010,3,"September",333068,0.7846547550364286
"2010-09-28",2010,3,"September",336846,0.7569858195367178
"2010-09-29",2010,3,"September",336673,0.6135227241387606
"2010-09-30",2010,3,"September",338372,0.6804759881401954
"2010-10-01",2010,4,"October",326716,0.619045159181485
"2010-10-02",2010,4,"October",302712,0.7754220067233957
"2010-10-03",2010,4,"October",295964,0.6686537444153936
"2010-10-04",2010,4,"October",335570,0.8636320218680624
"2010-10-05",2010,4,"October",341736,0.7514732844090852
"2010-10-06",2010,4,"October",341234,0.7345560826385276
"2010-10-07",2010,4,"October",336938,0.8884810085940593
"2010-10-08",2010,4,"October",332722,0.8482188693991167
"2010-10-09",2010,4,"October",308521,0.6407127148549406
"2010-10-10",2010,4,"October",300767,0.7611993276143187
"2010-10-11",2010,4,"October",344419,0.765515857218016
"2010-10-12",2010,4,"October",343287,0.8256571462820206
"2010-10-13",2010,4,"October",339143,0.8708494502331579
"2010-10-14",2010,4,"October",335343,0.7114061189977647
"2010-10-15",2010,4,"October",335301,0.7176308816912761
"2010-10-16",2010,4,"October",313879,0.6010343809445103
"2010-10-17",2010,4,"October",299849,0.820129577797941
"2010-10-18",2010,4,"October",338234,0.7080715553355067
"2010-10-19",2010,4,"October",341848,0.6944075632714906
"2010-10-20",2010,4,"October",344012,0.7682026819053547
"2010-10-21",2010,4,"October",346736,0.6048069007193989
"2010-10-22",2010,4,"October",346955,0.8535291487314978
"2010-10-23",2010,4,"October",318603,0.6584839712949483
"2010-10-24",2010,4,"October",295099,0.6598763792818089
"2010-10-25",2010,4,"October",334712,0.6979906480432084
"2010-10-26",2010,4,"October",342279,0.7171484780891234
"2010-10-27",2010,4,"October",342259,0.8419023731121952
"2010-10-28",2010,4,"October",344700,0.8727296942367466
"2010-10-29",2010,4,"October",345791,0.7234930650684601
"2010-10-30",2010,4,"October",332043,0.6979328121784677
"2010-10-31",2010,4,"October",309645,0.8774569345482081
"2010-11-01",2010,4,"November",357618,0.7674943737805927
"2010-11-02",2010,4,"November",370324,0.7246771300128446
"2010-11-03",2010,4,"November",371254,0.7621168053467432
"2010-11-04",2010,4,"November",366480,0.8050413365435363
"2010-11-05",2010,4,"November",376505,0.8440573892757188
"2010-11-06",2010,4,"November",362617,0.7083041600367169
"2010-11-07",2010,4,"November",342896,0.698460490456086
"2010-11-08",2010,4,"November",374045,0.7537777354988732
"2010-11-09",2010,4,"November",362663,0.6347204553127254
"2010-11-10",2010,4,"November",358645,0.6383411440073784
"2010-11-11",2010,4,"November",361608,0.6703898008646075
"2010-11-12",2010,4,"November",358863,0.698432149806304
"2010-11-13",2010,4,"November",333313,0.7538143376583553
"2010-11-14",2010,4,"November",323834,0.8141145953768941
"2010-11-15",2010,4,"November",372380,0.6727227140896317
"2010-11-16",2010,4,"November",376029,0.877187724006351
"2010-11-17",2010,4,"November",370483,0.7929745632312253
"2010-11-18",2010,4,"November",393187,0.7242703055801454
"2010-11-19",2010,4,"November",383862,0.6984805399755681
"2010-11-20",2010,4,"November",355705,0.896056611338041
"2010-11-21",2010,4,"November",331817,0.6822942417861694
"2010-11-22",2010,4,"November",349735,0.7727442711214452
"2010-11-23",2010,4,"November",352480,0.8388760197634831
"2010-11-24",2010,4,"November",392377,0.8356340198176077
"2010-11-25",2010,4,"November",328912,0.6075286286162058
"2010-11-26",2010,4,"November",340127,0.8049012681806167
"2010-11-27",2010,4,"November",369505,0.7170047714173582
"2010-11-28",2010,4,"November",369563,0.7035396164934243
"2010-11-29",2010,4,"November",401994,0.7812865369099762
"2010-11-30",2010,4,"November",378594,0.7974762104880619
"2010-12-01",2010,4,"December",419949,0.7965366645423612
"2010-12-02",2010,4,"December",437864,0.861858946229569
"2010-12-03",2010,4,"December",422667,0.6892217467564227
"2010-12-04",2010,4,"December",415386,0.7235155977243839
"2010-12-05",2010,4,"December",411347,0.7654072411241877
"2010-12-06",2010,4,"December",470883,0.7295848024331434
"2010-12-07",2010,4,"December",485463,0.8112244197374014
"2010-12-08",2010,4,"December",475581,0.792318897982371
"2010-12-09",2010,4,"December",471924,0.6945091239749464
"2010-12-10",2010,4,"December",416129,0.6289038045438418
"2010-12-11",2010,4,"December",400426,0.7037980153611341
"2010-12-12",2010,4,"December",403701,0.666323240115381
"2010-12-13",2010,4,"December",495005,0.8523337891906999
"2010-12-14",2010,4,"December",518482,0.8478361935170495
"2010-12-15",2010,4,"December",502957,0.8580215566338674
"2010-12-16",2010,4,"December",483754,0.8279276121940428
"2010-12-17",2010,4,"December",456852,0.655745986301916
"2010-12-18",2010,4,"December",442695,0.7147903931843442
"2010-12-19",2010,4,"December",438054,0.7751412971161354
"2010-12-20",2010,4,"December",466995,0.8909827489823248
"2010-12-21",2010,4,"December",452597,0.6946469907482987
"2010-12-22",2010,4,"December",438251,0.813382417756007
"2010-12-23",2010,4,"December",436079,0.8998605569373198
"2010-12-24",2010,4,"December",394018,0.8424377559159592
"2010-12-25",2010,4,"December",385095,0.696186988514376
"2010-12-26",2010,4,"December",416025,0.6507157331523831
"2010-12-27",2010,4,"December",458412,0.6257851933082906
"2010-12-28",2010,4,"December",456175,0.660746774061043
"2010-12-29",2010,4,"December",432862,0.6388112694035633
"2010-12-30",2010,4,"December",402403,0.6621664620042546
"2010-12-31",2010,4,"December",355083,0.7689587041007492
