"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2016-09-26",2016,3,"September",334557,0.620753096238713
"2016-09-27",2016,3,"September",324120,0.7551801035234871
"2016-09-28",2016,3,"September",319659,0.8291474574780795
"2016-09-29",2016,3,"September",318712,0.833229336557323
"2016-09-30",2016,3,"September",313591,0.7700005948821866
"2016-10-01",2016,4,"October",282452,0.8528260646132216
"2016-10-02",2016,4,"October",270336,0.8793752146225027
"2016-10-03",2016,4,"October",310866,0.6302527650214946
"2016-10-04",2016,4,"October",321058,0.818135907393698
"2016-10-05",2016,4,"October",326218,0.8878087280543272
"2016-10-06",2016,4,"October",331856,0.8424844640693067
"2016-10-07",2016,4,"October",325892,0.8468062586462403
"2016-10-08",2016,4,"October",283893,0.8319169808095873
"2016-10-09",2016,4,"October",271418,0.6029887692671773
"2016-10-10",2016,4,"October",311872,0.724602925729999
"2016-10-11",2016,4,"October",315566,0.6343707572426958
"2016-10-12",2016,4,"October",317391,0.7101860307846619
"2016-10-13",2016,4,"October",310616,0.6914996195826035
"2016-10-14",2016,4,"October",305250,0.7300070468627695
"2016-10-15",2016,4,"October",281916,0.6201394059008788
"2016-10-16",2016,4,"October",278563,0.63474844926974
"2016-10-17",2016,4,"October",331368,0.8663763686109007
"2016-10-18",2016,4,"October",336925,0.8495009036033051
"2016-10-19",2016,4,"October",338136,0.714146455682312
"2016-10-20",2016,4,"October",326810,0.6962517267178248
"2016-10-21",2016,4,"October",310779,0.7051846498470239
"2016-10-22",2016,4,"October",287976,0.8237951125538858
"2016-10-23",2016,4,"October",283301,0.6913961699005823
"2016-10-24",2016,4,"October",307551,0.8950643351747325
"2016-10-25",2016,4,"October",321346,0.8696495855079025
"2016-10-26",2016,4,"October",324548,0.7818857390197234
"2016-10-27",2016,4,"October",320289,0.8489917538712287
"2016-10-28",2016,4,"October",313778,0.6171546616611374
"2016-10-29",2016,4,"October",291222,0.8002846788431602
"2016-10-30",2016,4,"October",277001,0.7544331974221861
"2016-10-31",2016,4,"October",310822,0.6382642231943402
"2016-11-01",2016,4,"November",319728,0.88496987561698
"2016-11-02",2016,4,"November",319618,0.6860206941523783
"2016-11-03",2016,4,"November",314754,0.8621411662406588
"2016-11-04",2016,4,"November",307366,0.6719013267989212
"2016-11-05",2016,4,"November",294282,0.6833148824000803
"2016-11-06",2016,4,"November",300132,0.6945966039357733
"2016-11-07",2016,4,"November",322081,0.6503527714895129
"2016-11-08",2016,4,"November",324311,0.6220392557056299
"2016-11-09",2016,4,"November",326620,0.8705573063862992
"2016-11-10",2016,4,"November",339826,0.6217235343986773
"2016-11-11",2016,4,"November",328356,0.8370662371481015
"2016-11-12",2016,4,"November",317050,0.6592982003639377
"2016-11-13",2016,4,"November",318950,0.6984816398770757
"2016-11-14",2016,4,"November",351377,0.8999009213635505
"2016-11-15",2016,4,"November",346245,0.6096586837353258
"2016-11-16",2016,4,"November",336223,0.7290109214512809
"2016-11-17",2016,4,"November",334426,0.7234567833047052
"2016-11-18",2016,4,"November",322851,0.7275985379071594
"2016-11-19",2016,4,"November",321217,0.7617875371857574
"2016-11-20",2016,4,"November",346068,0.8515715990564579
"2016-11-21",2016,4,"November",377543,0.8159595936517672
"2016-11-22",2016,4,"November",381512,0.6655187459075826
"2016-11-23",2016,4,"November",367333,0.8263203651268269
"2016-11-24",2016,4,"November",291570,0.88074957020396
"2016-11-25",2016,4,"November",296893,0.691194633956227
"2016-11-26",2016,4,"November",314512,0.6476316515913514
"2016-11-27",2016,4,"November",324583,0.8551200204119064
"2016-11-28",2016,4,"November",356965,0.6522244916654314
"2016-11-29",2016,4,"November",331295,0.8263793330495303
"2016-11-30",2016,4,"November",329918,0.7672102666685281
"2016-12-01",2016,4,"December",357346,0.8738297902413252
"2016-12-02",2016,4,"December",370998,0.8071215172997586
"2016-12-03",2016,4,"December",346435,0.7530291330012382
"2016-12-04",2016,4,"December",342712,0.637865657174327
"2016-12-05",2016,4,"December",362605,0.7116585687527166
"2016-12-06",2016,4,"December",376860,0.6905464228665681
"2016-12-07",2016,4,"December",374652,0.7242426555626451
"2016-12-08",2016,4,"December",403611,0.6295821113097135
"2016-12-09",2016,4,"December",426502,0.8061659904958139
"2016-12-10",2016,4,"December",404482,0.8251207811311441
"2016-12-11",2016,4,"December",379886,0.7569868473762394
"2016-12-12",2016,4,"December",380072,0.779752277107154
"2016-12-13",2016,4,"December",395825,0.6830476141986682
"2016-12-14",2016,4,"December",411744,0.6595171202055368
"2016-12-15",2016,4,"December",461919,0.649382157595192
"2016-12-16",2016,4,"December",469464,0.6792123325063903
"2016-12-17",2016,4,"December",378912,0.8109200495369226
"2016-12-18",2016,4,"December",358696,0.8919940606555199
"2016-12-19",2016,4,"December",427475,0.6729876629762498
"2016-12-20",2016,4,"December",433923,0.6332771431367564
"2016-12-21",2016,4,"December",410645,0.6311061431352033
"2016-12-22",2016,4,"December",381689,0.7689314984286153
"2016-12-23",2016,4,"December",372437,0.8400862522047464
"2016-12-24",2016,4,"December",318380,0.7977754167467338
"2016-12-25",2016,4,"December",292305,0.8624201120419165
"2016-12-26",2016,4,"December",293817,0.8583657352555268
"2016-12-27",2016,4,"December",323425,0.8459697711040637
"2016-12-28",2016,4,"December",357566,0.6900848542807453
"2016-12-29",2016,4,"December",356271,0.7809527140844206
"2016-12-30",2016,4,"December",374018,0.7985246548726439
"2016-12-31",2016,4,"December",359505,0.6862241734330291
