"Fecha"|"Año"|"Trimestre"|"Mes"|"Consumo MW"|"Ratio"
"2018-05-02"|2018|2|"May"|327388|0.7199976168245059
"2018-05-03"|2018|2|"May"|341214|0.654622546569432
"2018-05-04"|2018|2|"May"|329415|0.7054972007897231
"2018-05-05"|2018|2|"May"|285652|0.8014943009858407
"2018-05-06"|2018|2|"May"|280322|0.6572389556651747
"2018-05-07"|2018|2|"May"|311340|0.68247539924922
"2018-05-08"|2018|2|"May"|319082|0.6188933869992808
"2018-05-09"|2018|2|"May"|328530|0.6798049785109972
"2018-05-10"|2018|2|"May"|335838|0.7430622422798999
"2018-05-11"|2018|2|"May"|324604|0.7226065893013733
"2018-05-12"|2018|2|"May"|310630|0.8190403196162369
"2018-05-13"|2018|2|"May"|307981|0.7246109847121404
"2018-05-14"|2018|2|"May"|360114|0.8329992368637755
"2018-05-15"|2018|2|"May"|364123|0.7793007616165757
"2018-05-16"|2018|2|"May"|334210|0.6105929577913862
"2018-05-17"|2018|2|"May"|347176|0.6624768963947237
"2018-05-18"|2018|2|"May"|328424|0.7919853144542478
"2018-05-19"|2018|2|"May"|313060|0.8922471505771501
"2018-05-20"|2018|2|"May"|316059|0.7892993179013799
"2018-05-21"|2018|2|"May"|353488|0.696436326290597
"2018-05-22"|2018|2|"May"|356571|0.7764883712116751
"2018-05-23"|2018|2|"May"|347750|0.837418472088383
"2018-05-24"|2018|2|"May"|351750|0.6616293915639488
"2018-05-25"|2018|2|"May"|363291|0.6443708491757365
"2018-05-26"|2018|2|"May"|334508|0.6916377273471254
"2018-05-27"|2018|2|"May"|340760|0.8029498614309184
"2018-05-28"|2018|2|"May"|361054|0.8394040424189728
"2018-05-29"|2018|2|"May"|405705|0.6523888575799881
"2018-05-30"|2018|2|"May"|403182|0.6233530177567153
"2018-05-31"|2018|2|"May"|401786|0.6400177451755139
"2018-06-01"|2018|2|"June"|377632|0.7094239263788777
"2018-06-02"|2018|2|"June"|341092|0.783204543784152
"2018-06-03"|2018|2|"June"|331791|0.7454731240066732
"2018-06-04"|2018|2|"June"|339060|0.688718767859564
"2018-06-05"|2018|2|"June"|330647|0.7780983727634857
"2018-06-06"|2018|2|"June"|322825|0.6795167309428094
"2018-06-07"|2018|2|"June"|345466|0.7018850672028525
"2018-06-08"|2018|2|"June"|360961|0.878948684018424
"2018-06-09"|2018|2|"June"|344637|0.8910743157262828
"2018-06-10"|2018|2|"June"|332454|0.8023878394351878
"2018-06-11"|2018|2|"June"|348883|0.8636529198592264
"2018-06-12"|2018|2|"June"|353857|0.8062812826267586
"2018-06-13"|2018|2|"June"|373453|0.6278651910354882
"2018-06-14"|2018|2|"June"|372490|0.7446227515156011
"2018-06-15"|2018|2|"June"|374066|0.6611466965322279
"2018-06-16"|2018|2|"June"|367177|0.7828472768946922
"2018-06-17"|2018|2|"June"|388221|0.6714798295023621
"2018-06-18"|2018|2|"June"|446178|0.6191477351960054
"2018-06-19"|2018|2|"June"|434078|0.8911712813354626
"2018-06-20"|2018|2|"June"|405651|0.863213217533287
"2018-06-21"|2018|2|"June"|373137|0.6530513917602349
"2018-06-22"|2018|2|"June"|366560|0.7223893468943994
"2018-06-23"|2018|2|"June"|338479|0.6990953297499204
"2018-06-24"|2018|2|"June"|346565|0.8452604026672592
"2018-06-25"|2018|2|"June"|365644|0.6714662460465954
"2018-06-26"|2018|2|"June"|361241|0.6726533575525547
"2018-06-27"|2018|2|"June"|368290|0.6359801626110761
"2018-06-28"|2018|2|"June"|394806|0.6460637709838909
"2018-06-29"|2018|2|"June"|412192|0.7879928873359021
"2018-06-30"|2018|2|"June"|402247|0.7235036083457591
"2018-07-01"|2018|3|"July"|403171|0.6907086746246225
"2018-07-02"|2018|3|"July"|420069|0.7527708317623144
"2018-07-03"|2018|3|"July"|422164|0.8959108531196316
"2018-07-04"|2018|3|"July"|408204|0.7521409792688556
"2018-07-05"|2018|3|"July"|422616|0.7971142618811843
"2018-07-06"|2018|3|"July"|377830|0.6484805379058548
"2018-07-07"|2018|3|"July"|326648|0.6651396045411286
"2018-07-08"|2018|3|"July"|330449|0.8227822381404633
"2018-07-09"|2018|3|"July"|394256|0.8161096879037417
"2018-07-10"|2018|3|"July"|419744|0.6131222182064894
"2018-07-11"|2018|3|"July"|401139|0.7618674578218747
"2018-07-12"|2018|3|"July"|391940|0.6250390069538418
"2018-07-13"|2018|3|"July"|405871|0.8928160312789121
"2018-07-14"|2018|3|"July"|395721|0.8993344794344551
"2018-07-15"|2018|3|"July"|391109|0.8431804810425562
"2018-07-16"|2018|3|"July"|417601|0.7872966041755909
"2018-07-17"|2018|3|"July"|415467|0.6886915807616378
"2018-07-18"|2018|3|"July"|379537|0.6833441095454427
"2018-07-19"|2018|3|"July"|381358|0.6266913875713725
"2018-07-20"|2018|3|"July"|367980|0.665092999920643
"2018-07-21"|2018|3|"July"|331086|0.7886607180864166
"2018-07-22"|2018|3|"July"|323504|0.6908449730646816
"2018-07-23"|2018|3|"July"|369842|0.7351684663727174
"2018-07-24"|2018|3|"July"|381373|0.704497691778575
"2018-07-25"|2018|3|"July"|396080|0.8832428510699504
"2018-07-26"|2018|3|"July"|395382|0.7978769388810514
"2018-07-27"|2018|3|"July"|379599|0.6161644732003119
"2018-07-28"|2018|3|"July"|338714|0.6804906354016862
"2018-07-29"|2018|3|"July"|327792|0.7256813075982467
"2018-07-30"|2018|3|"July"|368834|0.7067047644552943
"2018-07-31"|2018|3|"July"|364327|0.7366455318486219
"2018-08-01"|2018|3|"August"|363628|0.7103411315071804
"2018-08-02"|2018|3|"August"|376504|0.8640722441423518
"2018-08-03"|2018|3|"August"|14809|0.618081728488271
